order_item_id,order_id,item_id,quantity,item_price,item_total,net_sales,discount_flag,discount_amount
2524,3294,481,1,132,132,105,Discount,27
2525,2724,455,1,215,215,205,Discount,10
2526,2661,433,3,453,1359,1340,Discount,19
2527,2317,480,3,107,321,277,Discount,44
2528,2206,476,3,122,366,350,Discount,16
2529,2909,468,2,123,246,229,Discount,17
2530,2819,417,3,352,1056,1046,Discount,10
2531,2369,479,1,224,224,168,Discount,56
2532,2808,402,2,423,846,810,Discount,36
2533,2576,448,4,399,1596,1530,Discount,66
2534,3077,427,1,209,209,144,Discount,65
2535,2959,401,3,335,1005,992,Discount,13
2536,2754,498,1,436,436,362,Discount,74
2537,3468,411,1,190,190,162,Discount,28
2538,2240,464,3,297,891,891,Discount,0
2539,2565,437,2,147,294,279,Discount,15
2540,2802,407,1,405,405,404,Discount,1
2541,2990,439,1,490,490,490,Discount,0
2542,2693,474,4,448,1792,1734,Discount,58
2543,2654,496,2,194,388,359,Discount,29
2544,3402,484,1,443,443,386,Discount,57
2545,2980,434,1,177,177,171,Discount,6
2546,2521,437,1,191,191,125,Discount,66
2547,3056,448,1,253,253,233,Discount,20
2548,3263,416,2,400,800,730,Discount,70
2549,2435,455,2,150,300,290,Discount,10
2550,2914,441,2,334,668,634,Discount,34
2551,3028,447,2,390,780,729,Discount,51
2552,3219,444,1,213,213,213,Discount,0
2553,3419,445,2,408,816,751,Discount,65
2554,3143,414,2,120,240,234,Discount,6
2555,2065,469,3,226,678,663,Discount,15
2556,2237,452,1,276,276,199,Discount,77
2557,2762,484,1,170,170,165,Discount,5
2558,3116,428,1,348,348,287,Discount,61
2559,2219,425,1,375,375,311,Discount,64
2560,3300,485,3,216,648,636,Discount,12
2561,2132,430,2,265,530,506,Discount,24
2562,2913,494,3,462,1386,1382,Discount,4
2563,3491,466,1,408,408,408,Discount,0
2564,2055,423,3,213,639,582,Discount,57
2565,2784,427,3,341,1023,974,Discount,49
2566,2948,454,3,492,1476,1406,Discount,70
2567,2734,422,1,200,200,200,Discount,0
2568,2391,439,3,372,1116,1055,Discount,61
2569,2699,487,2,410,820,741,Discount,79
2570,2450,479,1,445,445,424,Discount,21
2571,2011,411,2,407,814,751,Discount,63
2572,2284,473,3,134,402,402,Discount,0
2573,3423,443,3,248,744,680,Discount,64
2574,3220,499,2,450,900,847,Discount,53
2575,2343,462,2,186,372,321,Discount,51
2576,3157,436,2,493,986,979,Discount,7
2577,2561,426,2,127,254,236,Discount,18
2578,2291,482,3,177,531,463,Discount,68
2579,3087,485,2,103,206,192,Discount,14
2580,3191,444,1,400,400,400,Discount,0
2581,3442,401,4,157,628,591,Discount,37
2582,2471,496,1,312,312,302,Discount,10
2583,3403,486,1,385,385,382,Discount,3
2584,2625,494,4,251,1004,956,Discount,48
2585,2792,439,3,338,1014,945,Discount,69
2586,2555,426,3,329,987,951,Discount,36
2587,2494,416,4,116,464,386,Discount,78
2588,2554,415,3,476,1428,1349,Discount,79
2589,2241,452,1,395,395,368,Discount,27
2590,3175,432,2,485,970,941,Discount,29
2591,2276,413,3,112,336,289,Discount,47
2592,3193,415,2,162,324,285,Discount,39
2593,2955,427,1,205,205,178,Discount,27
2594,3420,428,4,195,780,717,Discount,63
2595,3459,459,3,418,1254,1200,Discount,54
2596,2470,475,1,486,486,419,Discount,67
2597,2062,433,1,411,411,390,Discount,21
2598,3384,457,4,456,1824,1760,Discount,64
2599,2719,473,2,271,542,486,Discount,56
2600,3317,443,1,284,284,241,Discount,43
2601,2090,445,2,319,638,567,Discount,71
2602,2255,411,4,259,1036,979,Discount,57
2603,2610,454,1,331,331,255,Discount,76
2604,2170,469,2,195,390,312,Discount,78
2605,2489,457,1,112,112,39,Discount,73
2606,2836,481,1,216,216,176,Discount,40
2607,2190,412,2,229,458,458,Discount,0
2608,2082,437,2,430,860,812,Discount,48
2609,3173,418,1,177,177,106,Discount,71
2610,3095,483,2,355,710,665,Discount,45
2611,2389,436,4,206,824,803,Discount,21
2612,2496,404,3,290,870,828,Discount,42
2613,2065,424,4,425,1700,1648,Discount,52
2614,2778,493,4,221,884,836,Discount,48
2615,3480,482,1,178,178,169,Discount,9
2616,2533,461,3,419,1257,1250,Discount,7
2617,2105,492,4,299,1196,1196,Discount,0
2618,2447,424,4,470,1880,1859,Discount,21
2619,3149,477,1,377,377,372,Discount,5
2620,2227,468,2,396,792,772,Discount,20
2621,2809,470,4,313,1252,1206,Discount,46
2622,3191,445,2,111,222,207,Discount,15
2623,3067,500,1,442,442,442,Discount,0
2624,2168,482,2,328,656,589,Discount,67
2625,3041,423,4,313,1252,1197,Discount,55
2626,3437,435,2,398,796,776,Discount,20
2627,2085,437,3,180,540,469,Discount,71
2628,3416,448,1,413,413,336,Discount,77
2629,2436,446,4,360,1440,1400,Discount,40
2630,3136,476,4,377,1508,1500,Discount,8
2631,2226,482,4,434,1736,1679,Discount,57
2632,3339,417,4,319,1276,1208,Discount,68
2633,2966,402,2,481,962,943,Discount,19
2634,3394,480,1,133,133,78,Discount,55
2635,2458,499,2,497,994,972,Discount,22
2636,2615,464,3,453,1359,1286,Discount,73
2637,3275,444,3,327,981,946,Discount,35
2638,2416,456,1,146,146,141,Discount,5
2639,2076,405,1,300,300,223,Discount,77
2640,2230,473,3,259,777,760,Discount,17
2641,3398,474,1,444,444,377,Discount,67
2642,2692,423,1,482,482,465,Discount,17
2643,2828,412,1,100,100,87,Discount,13
2644,2080,493,4,462,1848,1813,Discount,35
2645,2719,490,1,157,157,151,Discount,6
2646,2787,410,1,413,413,399,Discount,14
2647,3317,487,4,337,1348,1306,Discount,42
2648,2603,426,3,231,693,665,Discount,28
2649,2661,455,3,244,732,693,Discount,39
2650,2953,451,4,493,1972,1972,Discount,0
2651,2989,465,4,445,1780,1761,Discount,19
2652,2707,500,3,181,543,494,Discount,49
2653,2071,499,3,307,921,850,Discount,71
2654,2616,456,3,205,615,608,Discount,7
2655,3458,480,4,404,1616,1590,Discount,26
2656,2600,424,1,463,463,393,Discount,70
2657,2411,420,3,116,348,288,Discount,60
2658,2514,468,4,273,1092,1013,Discount,79
2659,2820,466,3,258,774,766,Discount,8
2660,3386,478,4,307,1228,1210,Discount,18
2661,2384,422,3,315,945,938,Discount,7
2662,2173,428,4,280,1120,1058,Discount,62
2663,2173,488,2,264,528,470,Discount,58
2664,2821,422,2,125,250,199,Discount,51
2665,2837,481,2,455,910,897,Discount,13
2666,3139,413,3,462,1386,1344,Discount,42
2667,3445,406,4,480,1920,1906,Discount,14
2668,2278,482,2,247,494,439,Discount,55
2669,2440,426,1,234,234,234,Discount,0
2670,3473,405,1,328,328,258,Discount,70
2671,2159,496,3,453,1359,1301,Discount,58
2672,3271,412,2,484,968,888,Discount,80
2673,3097,437,2,289,578,528,Discount,50
2674,3304,458,3,462,1386,1324,Discount,62
2675,2401,425,2,309,618,557,Discount,61
2676,2307,428,2,485,970,927,Discount,43
2677,2952,462,4,135,540,527,Discount,13
2678,2819,429,4,306,1224,1174,Discount,50
2679,2811,406,2,204,408,386,Discount,22
2680,3225,422,1,187,187,184,Discount,3
2681,2875,431,4,227,908,895,Discount,13
2682,2251,475,4,274,1096,1026,Discount,70
2683,2672,437,2,476,952,875,Discount,77
2684,3447,439,2,185,370,310,Discount,60
2685,2692,438,3,195,585,532,Discount,53
2686,2872,473,1,392,392,372,Discount,20
2687,2168,443,3,328,984,911,Discount,73
2688,3219,460,3,359,1077,997,Discount,80
2689,3265,455,4,404,1616,1547,Discount,69
2690,3247,407,3,138,414,353,Discount,61
2691,3438,426,3,475,1425,1358,Discount,67
2692,3013,473,3,466,1398,1396,Discount,2
2693,2299,447,1,413,413,338,Discount,75
2694,2222,457,1,147,147,104,Discount,43
2695,3417,462,1,331,331,331,Discount,0
2696,2969,412,1,470,470,434,Discount,36
2697,2006,441,3,482,1446,1440,Discount,6
2698,2624,467,4,397,1588,1588,Discount,0
2699,2794,422,1,238,238,158,Discount,80
2700,3292,487,2,463,926,867,Discount,59
2701,3131,492,2,489,978,937,Discount,41
2702,2712,445,2,354,708,670,Discount,38
2703,2027,413,4,135,540,506,Discount,34
2704,2560,489,2,368,736,704,Discount,32
2705,2221,402,1,256,256,191,Discount,65
2706,2037,450,1,360,360,358,Discount,2
2707,2077,492,4,251,1004,960,Discount,44
2708,2799,407,1,314,314,313,Discount,1
2709,2185,492,2,356,712,675,Discount,37
2710,3475,477,4,207,828,771,Discount,57
2711,2113,440,1,261,261,252,Discount,9
2712,2732,473,2,233,466,408,Discount,58
2713,2257,419,1,148,148,109,Discount,39
2714,2381,445,4,426,1704,1704,Discount,0
2715,3393,448,3,234,702,685,Discount,17
2716,2085,441,4,258,1032,1019,Discount,13
2717,2377,444,2,147,294,226,Discount,68
2718,2398,444,3,170,510,495,Discount,15
2719,2379,497,1,354,354,278,Discount,76
2720,3465,436,1,420,420,353,Discount,67
2721,2773,492,3,231,693,693,Discount,0
2722,2558,480,2,441,882,811,Discount,71
2723,2059,465,4,466,1864,1851,Discount,13
2724,3273,403,1,348,348,268,Discount,80
2725,2750,491,2,500,1000,940,Discount,60
2726,2339,490,3,388,1164,1091,Discount,73
2727,2401,480,2,269,538,509,Discount,29
2728,2219,456,1,216,216,149,Discount,67
2729,2140,411,1,432,432,378,Discount,54
2730,2510,464,3,259,777,728,Discount,49
2731,2760,462,2,336,672,671,Discount,1
2732,2876,422,4,474,1896,1826,Discount,70
2733,2051,477,4,237,948,948,Discount,0
2734,2200,443,4,417,1668,1657,Discount,11
2735,2292,469,4,165,660,653,Discount,7
2736,2238,497,2,441,882,818,Discount,64
2737,2054,402,2,125,250,229,Discount,21
2738,3259,416,1,125,125,76,Discount,49
2739,3314,496,2,488,976,897,Discount,79
2740,3456,437,3,113,339,317,Discount,22
2741,3401,469,3,191,573,562,Discount,11
2742,3265,456,2,453,906,867,Discount,39
2743,3016,494,1,255,255,180,Discount,75
2744,2948,495,3,413,1239,1159,Discount,80
2745,2276,479,3,254,762,742,Discount,20
2746,2677,477,1,390,390,390,Discount,0
2747,3496,412,3,254,762,733,Discount,29
2748,3265,429,3,129,387,330,Discount,57
2749,3393,479,2,347,694,615,Discount,79
2750,3077,498,3,283,849,806,Discount,43
2751,2177,482,2,455,910,890,Discount,20
2752,3161,458,3,250,750,729,Discount,21
2753,2164,429,2,183,366,366,Discount,0
2754,3327,450,1,206,206,127,Discount,79
2755,2137,422,4,440,1760,1717,Discount,43
2756,2017,446,2,228,456,444,Discount,12
2757,2836,479,3,126,378,373,Discount,5
2758,2512,480,2,208,416,401,Discount,15
2759,2013,459,2,237,474,432,Discount,42
2760,2529,474,2,146,292,244,Discount,48
2761,3195,409,1,396,396,383,Discount,13
2762,2632,465,4,181,724,708,Discount,16
2763,3239,420,2,422,844,844,Discount,0
2764,2257,437,1,194,194,174,Discount,20
2765,3082,422,3,190,570,570,Discount,0
2766,2686,446,2,168,336,329,Discount,7
2767,2787,418,2,342,684,671,Discount,13
2768,2569,441,4,256,1024,974,Discount,50
2769,2581,416,4,326,1304,1283,Discount,21
2770,2137,438,4,148,592,586,Discount,6
2771,3246,460,4,151,604,580,Discount,24
2772,2549,405,4,108,432,372,Discount,60
2773,2216,479,3,452,1356,1327,Discount,29
2774,2075,484,2,230,460,383,Discount,77
2775,3438,463,1,266,266,203,Discount,63
2776,2930,407,4,414,1656,1622,Discount,34
2777,2279,493,1,140,140,66,Discount,74
2778,3447,457,4,327,1308,1275,Discount,33
2779,2585,499,1,162,162,147,Discount,15
2780,2919,412,4,311,1244,1223,Discount,21
2781,2700,495,3,340,1020,1020,Discount,0
2782,3214,483,2,112,224,197,Discount,27
2783,3490,418,2,274,548,548,Discount,0
2784,2609,432,1,239,239,173,Discount,66
2785,2536,469,3,263,789,786,Discount,3
2786,3302,409,1,311,311,295,Discount,16
2787,2676,475,4,412,1648,1571,Discount,77
2788,2792,472,1,100,100,86,Discount,14
2789,2434,479,2,372,744,680,Discount,64
2790,3180,406,4,128,512,492,Discount,20
2791,2725,484,4,172,688,608,Discount,80
2792,3321,458,4,472,1888,1843,Discount,45
2793,3136,438,2,412,824,814,Discount,10
2794,2841,446,1,367,367,311,Discount,56
2795,2778,442,3,442,1326,1284,Discount,42
2796,2993,421,3,401,1203,1203,Discount,0
2797,2960,475,2,111,222,221,Discount,1
2798,2019,416,2,415,830,813,Discount,17
2799,2465,448,1,279,279,208,Discount,71
2800,2546,479,3,210,630,608,Discount,22
2801,3092,439,2,471,942,927,Discount,15
2802,2044,490,3,126,378,347,Discount,31
2803,2467,483,2,189,378,376,Discount,2
2804,2061,485,2,200,400,323,Discount,77
2805,3447,409,1,126,126,77,Discount,49
2806,2323,466,4,170,680,680,Discount,0
2807,3478,410,4,296,1184,1106,Discount,78
2808,2822,405,4,246,984,914,Discount,70
2809,2739,402,1,193,193,142,Discount,51
2810,2845,401,2,275,550,540,Discount,10
2811,2283,472,2,161,322,272,Discount,50
2812,2035,430,3,278,834,760,Discount,74
2813,3478,477,3,316,948,948,Discount,0
2814,3187,430,4,375,1500,1436,Discount,64
2815,3090,463,1,465,465,399,Discount,66
2816,3483,447,1,401,401,350,Discount,51
2817,3078,411,1,373,373,335,Discount,38
2818,2794,429,3,472,1416,1372,Discount,44
2819,2447,443,2,114,228,196,Discount,32
2820,3149,416,2,424,848,815,Discount,33
2821,2292,469,1,480,480,432,Discount,48
2822,2787,443,3,406,1218,1186,Discount,32
2823,2325,456,3,452,1356,1350,Discount,6
2824,2955,423,4,280,1120,1078,Discount,42
2825,3316,461,1,244,244,233,Discount,11
2826,2778,438,2,155,310,275,Discount,35
2827,3101,488,2,366,732,721,Discount,11
2828,3312,437,2,274,548,537,Discount,11
2829,2908,499,3,178,534,502,Discount,32
2830,2852,474,3,319,957,946,Discount,11
2831,3424,499,1,333,333,279,Discount,54
2832,3148,453,3,149,447,437,Discount,10
2833,3321,461,3,225,675,602,Discount,73
2834,2202,451,2,468,936,921,Discount,15
2835,3358,435,4,206,824,822,Discount,2
2836,3328,475,3,252,756,739,Discount,17
2837,3493,416,1,220,220,175,Discount,45
2838,2947,413,2,150,300,245,Discount,55
2839,2792,409,4,298,1192,1122,Discount,70
2840,2443,455,4,470,1880,1819,Discount,61
2841,2683,491,2,269,538,499,Discount,39
2842,2652,459,1,482,482,425,Discount,57
2843,3117,447,4,292,1168,1168,Discount,0
2844,2816,495,3,351,1053,1024,Discount,29
2845,2750,486,3,226,678,632,Discount,46
2846,2098,499,4,378,1512,1451,Discount,61
2847,2827,497,4,156,624,547,Discount,77
2848,2611,450,2,189,378,367,Discount,11
2849,2001,403,3,434,1302,1251,Discount,51
2850,2776,414,4,166,664,590,Discount,74
2851,3181,434,4,255,1020,1002,Discount,18
2852,2596,432,1,360,360,325,Discount,35
2853,2713,457,4,287,1148,1127,Discount,21
2854,3211,491,2,335,670,622,Discount,48
2855,3092,454,4,441,1764,1707,Discount,57
2856,3327,458,4,329,1316,1312,Discount,4
2857,3228,479,3,472,1416,1405,Discount,11
2858,3002,473,3,145,435,357,Discount,78
2859,3138,419,2,162,324,280,Discount,44
2860,2188,426,1,277,277,248,Discount,29
2861,2843,500,4,402,1608,1578,Discount,30
2862,3170,437,4,346,1384,1316,Discount,68
2863,3273,433,3,472,1416,1358,Discount,58
2864,3162,438,1,181,181,127,Discount,54
2865,2112,451,3,493,1479,1472,Discount,7
2866,3412,494,1,137,137,137,Discount,0
2867,2558,469,1,370,370,370,Discount,0
2868,2686,442,4,308,1232,1232,Discount,0
2869,3405,418,1,375,375,364,Discount,11
2870,2894,466,1,262,262,207,Discount,55
2871,2331,492,3,455,1365,1321,Discount,44
2872,3386,477,1,308,308,242,Discount,66
2873,2744,419,4,195,780,700,Discount,80
2874,2636,421,1,208,208,164,Discount,44
2875,2177,405,4,157,628,567,Discount,61
2876,2354,473,1,315,315,273,Discount,42
2877,2043,439,4,165,660,591,Discount,69
2878,2320,493,4,495,1980,1977,Discount,3
2879,2588,408,4,226,904,904,Discount,0
2880,2207,417,3,179,537,537,Discount,0
2881,2088,468,1,152,152,104,Discount,48
2882,2362,451,1,209,209,152,Discount,57
2883,3385,413,1,477,477,449,Discount,28
2884,2902,467,2,218,436,428,Discount,8
2885,3376,417,2,348,696,621,Discount,75
2886,2006,402,3,252,756,713,Discount,43
2887,3197,468,1,296,296,261,Discount,35
2888,2704,422,2,397,794,717,Discount,77
2889,3372,477,1,106,106,56,Discount,50
2890,2195,465,4,277,1108,1077,Discount,31
2891,2628,485,1,330,330,255,Discount,75
2892,3167,428,4,217,868,817,Discount,51
2893,2440,439,1,118,118,109,Discount,9
2894,2022,450,4,442,1768,1695,Discount,73
2895,3152,423,2,403,806,754,Discount,52
2896,3225,498,2,340,680,602,Discount,78
2897,2838,489,4,196,784,710,Discount,74
2898,2648,467,2,153,306,260,Discount,46
2899,2674,471,1,430,430,415,Discount,15
2900,2852,441,2,161,322,322,Discount,0
2901,2465,433,2,222,444,439,Discount,5
2902,2017,435,3,426,1278,1278,Discount,0
2903,2888,471,2,171,342,314,Discount,28
2904,2461,440,1,418,418,395,Discount,23
2905,2803,448,1,115,115,84,Discount,31
2906,3254,440,3,469,1407,1387,Discount,20
2907,2773,439,2,465,930,861,Discount,69
2908,3351,405,4,489,1956,1932,Discount,24
2909,3380,424,1,191,191,171,Discount,20
2910,3100,494,3,186,558,542,Discount,16
2911,2827,444,4,465,1860,1839,Discount,21
2912,3002,474,4,459,1836,1831,Discount,5
2913,2386,432,4,411,1644,1617,Discount,27
2914,2829,460,4,164,656,581,Discount,75
2915,2593,401,3,481,1443,1438,Discount,5
2916,2858,459,4,291,1164,1094,Discount,70
2917,2708,421,3,311,933,861,Discount,72
2918,3052,495,1,301,301,293,Discount,8
2919,2780,401,1,273,273,225,Discount,48
2920,2409,453,1,161,161,155,Discount,6
2921,2089,458,1,268,268,268,Discount,0
2922,2637,415,2,108,216,164,Discount,52
2923,3123,473,1,366,366,292,Discount,74
2924,2066,485,4,255,1020,978,Discount,42
2925,2803,486,2,332,664,600,Discount,64
2926,2933,425,2,158,316,308,Discount,8
2927,3404,481,3,308,924,851,Discount,73
2928,3029,472,4,251,1004,991,Discount,13
2929,3137,486,4,174,696,688,Discount,8
2930,2411,407,2,115,230,154,Discount,76
2931,2085,410,1,166,166,135,Discount,31
2932,3330,411,1,230,230,188,Discount,42
2933,2360,499,1,235,235,190,Discount,45
2934,3055,494,3,458,1374,1342,Discount,32
2935,3448,420,1,277,277,247,Discount,30
2936,3283,446,2,171,342,295,Discount,47
2937,2941,469,1,201,201,201,Discount,0
2938,2072,477,1,491,491,462,Discount,29
2939,3221,426,1,224,224,209,Discount,15
2940,2692,426,3,121,363,319,Discount,44
2941,2168,466,3,471,1413,1413,Discount,0
2942,3276,401,2,139,278,264,Discount,14
2943,3387,485,4,488,1952,1923,Discount,29
2944,2788,433,4,261,1044,965,Discount,79
2945,3156,435,1,368,368,293,Discount,75
2946,3476,452,1,259,259,229,Discount,30
2947,2359,447,1,241,241,193,Discount,48
2948,2701,440,2,149,298,232,Discount,66
2949,3295,492,4,105,420,420,Discount,0
2950,2706,494,2,409,818,757,Discount,61
2951,2680,498,4,413,1652,1584,Discount,68
2952,3033,426,3,303,909,870,Discount,39
2953,3316,446,1,365,365,295,Discount,70
2954,2290,477,4,482,1928,1878,Discount,50
2955,2084,426,1,193,193,192,Discount,1
2956,2953,472,3,195,585,560,Discount,25
2957,2945,475,3,339,1017,938,Discount,79
2958,3225,483,2,190,380,339,Discount,41
2959,3008,426,3,191,573,510,Discount,63
2960,2481,405,4,177,708,676,Discount,32
2961,3097,485,2,225,450,420,Discount,30
2962,2475,411,1,486,486,411,Discount,75
2963,2629,424,1,161,161,125,Discount,36
2964,2123,409,4,387,1548,1505,Discount,43
2965,2853,469,1,176,176,114,Discount,62
2966,3415,497,1,164,164,89,Discount,75
2967,3234,493,1,494,494,428,Discount,66
2968,2836,487,3,456,1368,1309,Discount,59
2969,3031,496,1,352,352,299,Discount,53
2970,3303,469,3,261,783,767,Discount,16
2971,2863,494,2,444,888,827,Discount,61
2972,3095,426,1,231,231,231,Discount,0
2973,2042,407,4,473,1892,1832,Discount,60
2974,2216,422,1,325,325,322,Discount,3
2975,2876,424,4,398,1592,1549,Discount,43
2976,2065,476,3,438,1314,1276,Discount,38
2977,2638,429,2,472,944,915,Discount,29
2978,2059,439,2,397,794,716,Discount,78
2979,3110,456,2,120,240,232,Discount,8
2980,3228,498,4,264,1056,1056,Discount,0
2981,3203,472,4,206,824,809,Discount,15
2982,2462,436,2,164,328,328,Discount,0
2983,2359,402,3,302,906,906,Discount,0
2984,2583,480,3,481,1443,1399,Discount,44
2985,2150,441,2,318,636,591,Discount,45
2986,2936,482,4,176,704,687,Discount,17
2987,3251,454,4,287,1148,1096,Discount,52
2988,2935,487,1,133,133,81,Discount,52
2989,2372,459,3,284,852,782,Discount,70
2990,3261,449,1,498,498,472,Discount,26
2991,2403,410,4,407,1628,1628,Discount,0
2992,3138,404,1,185,185,185,Discount,0
2993,2944,405,3,332,996,942,Discount,54
2994,2845,444,3,243,729,660,Discount,69
2995,3343,420,3,421,1263,1189,Discount,74
2996,3433,470,2,330,660,660,Discount,0
2997,2079,441,4,274,1096,1057,Discount,39
2998,2046,441,4,487,1948,1946,Discount,2
2999,2467,423,3,110,330,322,Discount,8
3000,2904,496,1,266,266,266,Discount,0
